goodreads_book_id,tag_id,count
3431,3389,59
3431,611,54
3431,4959,52
3431,1945,51
3431,1128,44
3431,3392,44
3431,4985,43
3431,615,42
3431,1078,34
3431,617,34
3431,941,33
3431,4949,30
3431,4968,30
3431,205,30
3431,3379,28
3431,3377,28
3431,1645,28
3431,1416,26
3446,308,32
3446,2313,22
3446,4949,20
3446,2277,11
3446,2312,10
3446,3216,10
3446,923,9
3446,1416,8
3446,2759,8
3446,1691,7
3446,1659,7
3446,3950,7
3446,2294,6
3446,461,6
3446,1642,5
3446,310,4
3446,309,3
3447,4949,88
3447,1659,16
3447,2277,15
3447,4985,13
3447,1642,12
3447,2104,10
3447,2312,10
3447,2294,7
3447,2313,6
3447,2759,6
3447,487,6
3447,1416,5
3447,4959,5
3447,4968,4
3462,1659,84
3462,1642,52
3462,3379,19
3462,3392,18
3462,3377,16
3462,2158,16
3462,3371,15
3462,3389,12
3462,698,11
3462,605,11
3463,1642,115
3463,1659,77
3463,3392,23
3463,3371,22
3463,3379,21
3463,3389,18
3463,3377,18
3463,1679,17
3463,4949,14
3463,2158,14
3463,1128,11
3463,1078,11
3464,1642,94
3464,1659,65
3464,3392,32
3464,3389,27
3464,3371,24
3464,615,20
3464,3377,20
3464,3379,17
3464,4949,15
3464,1679,13
3464,2158,11
3464,3358,10
3464,1010,10
3464,2156,9
3465,4605,85
3465,4949,64
3465,3611,38
3465,4615,37
3465,1642,28
3465,3371,27
3465,4594,25
3465,1691,15
3465,3389,14
3465,3379,13
3465,3392,12
3465,4600,11
3465,4561,10
3465,1659,9
3465,4587,9
3465,4959,8
3465,1416,7
3465,4611,7
3465,1669,7
3465,2158,7
3465,615,6
3465,611,6
3465,1078,6
3465,4568,6
3465,4985,6
3465,1668,6
3466,1642,107
3466,1659,95
3466,4949,37
3466,3392,25
3466,3379,23
3466,2158,19
3466,3389,18
3466,3371,16
3466,1128,15
3466,611,14
3466,615,13
3466,3377,13
3467,1691,141
3467,3389,62
3467,2768,43
3467,3371,41
3467,3392,40
3467,3377,26
3467,1416,20
3467,2766,20
3467,3379,18
3473,1642,299
3473,1659,233
3473,2104,89
3473,1128,74
3473,1078,44
3473,2158,40
3473,3389,39
3473,3392,37
3473,1010,35
3473,4949,33
3476,4949,57
3476,1659,29
3476,605,23
3476,4959,13
3476,3371,11
3476,2326,10
3476,2786,10
3476,3389,9
3476,1642,9
3476,4968,8
3476,4971,6
3476,608,6
3476,1416,5
3476,4967,5
3476,2104,4
3476,487,4
3476,2158,4
3478,1642,147
3478,1659,103
3478,1679,18
3478,1128,17
3478,4076,16
3478,2104,15
3478,2277,15
3478,1416,15
3478,134,14
3483,4949,119
3483,1416,75
3483,1659,54
3483,1642,47
3483,2277,43
3483,3389,41
3483,3392,33
3483,3371,27
3483,617,21
3483,1510,20
3483,603,19
3483,2104,16
3483,941,16
3483,4985,16
3483,3379,13
3483,4959,13
3483,2313,11
3483,3377,11
3483,1128,10
3483,2271,10
3483,2312,10
3483,4514,10
3507,1642,82
3507,3371,77
3507,1659,71
3507,3389,70
3507,3392,59
3507,617,56
3507,3379,51
3507,3377,49
3507,1691,27
3507,1540,27
3507,1542,20
3507,3358,17
3559,4605,11
3559,4949,10
3559,1416,5
3559,3392,4
3559,1668,4
3562,4949,24
3562,2104,23
3562,923,18
3562,1128,10
3579,2104,52
3579,1128,14
3579,1489,11
3579,2657,8
3579,2106,7
3579,2100,7
3579,2101,7
3579,923,6
3581,1691,23
3581,2104,14
3581,509,11
3581,2690,10
3581,1642,7
3581,240,7
3581,1659,6
3581,3135,6
3581,3389,5
3581,1128,4
3586,1691,18
3586,2687,12
3586,1659,8
3586,3135,8
3586,1642,7
3586,509,7
3586,2690,6
3586,2104,5
3586,3297,5
3586,3723,5
3590,240,229
3590,1691,227
3590,509,208
3590,3389,154
3590,236,140
3590,3392,133
3590,3135,104
3590,251,88
3590,3371,79
3590,1642,78
3590,1659,60
3590,4949,57
3590,2690,53
3590,254,45
3590,1416,44
3590,3358,43
3590,3379,42
3590,248,41
3590,371,38
3590,3377,35
3636,1691,250
3636,3371,249
3636,1078,163
3636,3677,143
3636,3377,142
3636,3676,133
3636,736,126
3636,4959,96
3636,1120,79
3648,4949,74
3648,1416,41
3648,1195,26
3648,2277,23
3648,1248,21
3648,1659,20
3648,4985,16
3648,919,14
3648,1642,12
3648,3371,11
3648,3392,10
3648,1196,8
3648,1194,7
3648,941,6
3648,603,6
3648,617,6
3648,4959,5
3648,4173,5
3648,587,5
3656,240,172
3656,236,114
3656,251,72
3656,4949,52
3656,248,50
3656,261,34
3656,254,33
3656,941,24
3656,272,22
3656,1416,21
3656,3389,18
3656,4985,17
3656,603,15
3656,3677,15
3656,3371,14
3656,1659,14
3656,1642,13
3656,617,12
3656,267,10
3656,3676,10
3656,615,9
3656,250,9
3656,252,9
3656,237,8
3656,271,7
3679,240,171
3679,4949,163
3679,236,107
3679,251,90
3679,1659,65
3679,248,48
3679,1416,44
3679,1642,38
3679,941,37
3679,4985,36
3679,254,33
3679,261,31
3679,617,31
3679,1510,28
3679,1753,27
3679,272,26
3679,3371,25
3679,603,24
3679,3389,23
3679,3392,23
3679,615,21
3679,267,16
3682,4834,186
3682,3392,153
3682,3389,145
3682,3371,129
3682,1691,108
3682,1416,101
3682,2104,89
3682,509,69
3682,1078,56
3682,4949,50
3682,3379,46
3685,2580,655
3685,1691,103
3685,509,95
3685,2545,75
3685,2573,62
3685,4021,59
3685,3389,51
3685,3392,49
3685,3371,44
3685,3358,41
3685,2550,36
3685,2639,34
3685,2556,29
3685,4037,29
3685,3885,27
3686,4605,125
3686,4949,98
3686,4615,52
3686,3371,34
3686,3611,33
3686,3392,28
3686,3389,26
3686,1642,18
3686,2621,17
3686,4594,16
3686,4985,15
3686,4568,13
3686,4959,11
3686,4607,11
3686,4600,10
3686,4611,10
3686,1416,9
3686,1669,9
3686,2104,8
3686,3377,8
3686,1659,8
3686,3616,8
3686,1668,8
3686,1599,8
3686,1974,8
3686,615,7
3686,3379,7
3686,603,5
3690,240,113
3690,236,70
3690,4949,53
3690,923,36
3690,251,36
3690,261,34
3690,272,22
3690,248,21
3690,2098,16
3690,1659,15
3690,430,15
3690,3392,13
3690,254,13
3690,928,12
3690,930,11
3690,1642,10
3690,1153,10
3690,933,8
3692,1746,138
3692,240,75
3692,236,52
3692,923,43
3692,251,39
3692,4949,32
3692,430,24
3692,261,23
3692,254,20
3692,248,18
3692,272,18
3692,3392,13
3692,3389,12
3692,210,12
3692,2098,11
3692,195,11
3692,3371,8
3692,1659,8
3692,4985,8
3692,928,8
3692,933,7
3692,252,6
3692,920,6
3698,240,144
3698,3216,101
3698,236,89
3698,1137,67
3698,4949,66
3698,923,52
3698,251,47
3698,442,41
3698,254,32
3698,248,31
3698,261,26
3698,3392,23
3698,272,20
3698,1659,19
3698,3389,17
3698,3371,16
3698,1642,16
3698,2313,12
3698,1416,12
3698,2277,11
3698,267,11
3698,4985,11
3710,1416,20
3710,1659,10
3710,4949,10
3710,609,9
3710,941,7
3710,1642,6
3710,603,5
3710,3392,4
3710,3579,3
3710,3622,3
3710,1998,3
3711,4949,244
3711,240,234
3711,236,140
3711,1416,126
3711,251,101
3711,1659,91
3711,1642,74
3711,941,57
3711,248,46
3711,923,45
3711,3389,41
3711,3392,41
3711,261,37
3711,3371,34
3711,603,34
3711,4985,29
3711,254,28
3711,3358,25
3711,1195,25
3711,2104,24
3717,4605,20
3717,2277,18
3717,3389,12
3717,615,11
3717,3377,8
3717,3611,8
3717,1416,7
3717,3392,6
3717,1642,6
3717,2335,6
3717,3379,6
3717,1659,6
3717,4949,6
3717,4615,6
3717,2313,5
3717,2690,5
3717,617,5
3717,2312,4
3717,3358,4
3717,2687,4
3750,1691,105
3750,4895,80
3750,84,50
3750,1540,42
3750,3389,34
3750,1542,33
3750,3392,31
3750,3371,22
3750,4896,20
3750,923,12
3750,1659,10
3750,3379,9
3750,3377,9
3750,3358,7
3750,442,7
3757,1691,93
3757,4895,74
3757,1540,36
3757,84,35
3757,3389,27
3757,1542,20
3757,4896,19
3757,3392,17
3757,3371,16
3757,3358,13
3757,923,12
3757,3379,8
3757,3377,8
3757,442,7
3757,1642,6
3757,1659,6
3758,1691,189
3758,240,173
3758,236,107
3758,4895,101
3758,3389,98
3758,3392,90
3758,1540,74
3758,251,64
3758,1542,60
3758,84,58
3758,3371,57
3758,923,45
3758,248,37
3758,4949,34
3758,3358,31
3758,442,30
3758,3379,29
3758,1659,27
3758,1642,25
3758,3377,24
3758,261,24
3758,4896,21
3758,254,18
3758,272,17
3758,893,15
3759,1691,89
3759,4895,69
3759,1540,34
3759,84,33
3759,1542,25
3759,3389,24
3759,3392,20
3759,4896,20
3759,3371,12
3759,3379,12
3759,923,10
3759,3377,8
3759,1659,8
3759,3358,7
3759,1642,5
3759,442,5
3760,1691,91
3760,4895,77
3760,1540,43
3760,84,41
3760,3389,29
3760,1542,24
3760,4896,22
3760,3392,21
3760,3371,18
3760,1746,13
3760,923,12
3760,3379,11
3760,3377,8
3760,3358,7
3760,1642,6
3760,442,6
3760,751,5
3762,1691,80
3762,4895,66
3762,84,31
3762,1540,30
3762,3389,25
3762,4896,20
3762,3392,19
3762,1542,18
3762,3371,14
3762,3379,13
3762,923,10
3762,3358,7
3762,3377,4
3762,1659,4
3763,1691,106
3763,4895,83
3763,1540,56
3763,84,47
3763,3389,40
3763,1542,28
3763,3392,25
3763,3371,25
3763,4896,22
3763,923,15
3763,1659,13
3763,3358,10
3763,3379,10
3763,3377,9
3763,442,8
3763,1642,7
3764,1691,100
3764,4895,80
3764,1540,43
3764,84,40
3764,3389,32
3764,3392,27
3764,1542,23
3764,4896,20
3764,3371,18
3764,3379,13
3764,923,11
3764,3358,11
3764,1659,10
3764,4949,8
3764,1642,6
3764,3377,6
3764,1554,6
3805,4949,255
3805,240,218
3805,2277,186
3805,1416,135
3805,236,116
3805,2313,104
3805,251,83
3805,1659,78
3805,1642,59
3805,2312,58
3805,3389,57
3805,941,57
3805,3392,50
3805,254,48
3805,2335,46
3805,4985,46
3805,248,44
3805,603,41
3805,2294,33
3805,2224,31
3805,3371,30
3805,2271,30
3805,261,30
3805,2104,29
3805,605,28
3805,206,26
3805,4959,25
3832,3389,31
3832,3371,28
3832,3392,22
3832,1576,21
3832,1642,13
3832,3379,12
3832,923,11
3832,450,10
3832,3358,9
3832,3377,9
3832,4949,9
3832,1659,8
3832,547,7
3832,1577,6
3836,1691,400
3836,240,226
3836,1416,149
3836,236,146
3836,362,127
3836,3389,100
3836,251,86
3836,3392,66
3836,3358,63
3836,1137,61
3836,3371,58
3836,4949,53
3836,1659,52
3836,254,48
3836,248,47
3836,1642,45
3836,344,42
3858,4605,32
3858,3216,27
3858,1691,19
3858,4949,16
3858,3465,15
3858,3611,12
3858,4615,9
3858,1416,9
3858,3371,7
3858,2928,7
3858,3389,6
3858,4568,6
3858,615,5
3858,3377,5
3858,4594,4
3858,4561,4
3858,4611,4
3858,3467,4
3858,3461,4
3858,3392,3
3858,3358,3
3858,1709,3
3858,2912,3
3867,4949,727
3867,1659,147
3867,1642,139
3867,240,86
3867,4985,80
3867,1416,71
3867,2277,66
3867,3371,63
3867,4959,63
3867,236,60
3867,3389,59
3867,2104,57
3867,3392,48
3867,261,43
3867,941,37
3867,4968,37
3867,2313,34
3867,3358,32
3867,603,27
3867,617,25
3867,2312,23
3869,3288,247
3869,3389,89
3869,3291,75
3869,3392,68
3869,1416,56
3869,3371,55
3869,923,42
3869,1511,37
3869,2224,35
3869,4949,33
3869,206,31
3869,3358,27
3869,134,26
3869,3379,25
3872,4949,59
3872,3389,58
3872,3371,40
3872,3392,31
3872,3358,28
3872,4156,21
3872,4409,16
3872,1416,15
3872,3379,13
3872,1642,12
3872,1956,11
3872,2705,9
3872,3377,8
3872,2305,8
3873,1416,16
3873,3308,14
3873,3371,9
3873,1511,8
3873,2435,8
3873,923,7
3876,2277,371
3876,2313,345
3876,4949,259
3876,240,236
3876,2312,194
3876,923,192
3876,236,138
3876,414,106
3876,1642,104
3876,1659,103
3876,251,96
3876,3885,91
3876,2104,82
3876,2287,73
3876,1416,64
3876,254,54
3876,3389,45
3876,3392,44
3876,3371,43
3882,2277,2
3882,2872,2
3882,781,1
3882,1076,1
3882,3307,1
3882,3666,1
3885,2067,1
3885,790,1
3885,3295,1
3888,3823,3
3888,1128,2
3888,2277,2
3888,603,2
3888,2104,1
3888,4621,1
3888,3621,1
3895,3918,4
3895,1669,2
3895,487,2
3895,3823,2
3895,893,1
3895,134,1
3895,503,1
3895,1592,1
3895,175,1
3972,1691,12
3972,3389,7
3972,4005,7
3972,2104,6
3972,2450,6
3972,1416,4
3972,617,4
3972,3392,3
3973,1416,22
3973,1691,19
3973,3389,16
3973,3358,9
3973,3392,8
3973,603,8
3973,2104,7
3973,941,7
3973,3676,7
3973,3371,6
3973,1642,5
3973,609,5
3973,4949,5
3973,2056,5
3974,1691,93
3974,1416,52
3974,3389,42
3974,2876,32
3974,3392,24
3974,4949,24
3974,509,16
3974,3371,15
3974,1642,14
3974,1521,14
3974,1891,14
3974,1782,14
3974,2277,12
3974,2104,9
3974,603,9
3977,3389,38
3977,3358,30
3977,1691,25
3977,3371,23
3977,3392,21
3977,3153,12
3977,2277,10
3977,3377,10
3977,2056,10
3977,2104,7
3977,923,6
3977,3379,6
3977,487,6
3977,2067,6
3980,1691,260
3980,2938,118
3980,2104,85
3980,3371,83
3980,3389,66
3980,4949,64
3980,3392,55
3980,3677,54
3980,3676,39
3980,1173,36
3985,4949,346
3985,2277,147
3985,1416,124
3985,240,121
3985,1642,100
3985,2104,98
3985,3389,89
3985,1659,88
3985,3392,74
3985,1691,69
3985,3371,65
3985,236,64
3985,2313,63
3985,3677,55
3985,941,54
3985,3358,54
3985,4985,52
3985,603,47
3985,2312,42
3985,251,41
4004,4605,18
4004,1642,14
4004,1691,13
4004,3611,11
4004,1416,10
4004,3392,7
4004,3389,6
4004,4461,6
4004,923,5
4005,1642,14
4005,923,7
4005,1659,7
4005,134,7
4005,1416,6
4005,4949,5
4005,4447,5
4006,2516,12
4006,1642,8
4006,1691,7
4006,4605,7
4006,1416,5
4006,3555,4
4006,3392,3
4006,923,3
4006,4461,3
4006,722,3
4006,134,3
4008,240,177
4008,236,103
4008,251,69
4008,248,42
4008,4949,31
4008,254,27
4008,1642,25
4008,261,22
4008,272,22
4008,1659,16
4008,3371,11
4008,603,11
4008,275,11
4008,3389,10
4008,3392,10
4008,250,9
4008,252,9
4008,267,9
4008,722,8
4009,2313,105
4009,923,88
4009,1659,47
4009,1642,39
4009,442,37
4009,4949,37
4009,2335,26
4009,2294,25
4009,2690,21
4009,2287,21
4009,2271,15
4009,1416,13
4009,2687,12
4031,2277,38
4031,2313,18
4031,1195,18
4031,3392,10
4031,941,10
4031,919,10
4031,615,9
4031,1194,9
4031,1416,8
4031,2312,7
4031,1642,7
4031,1196,7
4031,603,6
4031,2335,5
4031,2450,5
4031,3389,4
4035,3389,7
4035,3371,7
4035,1659,7
4035,3392,5
4035,2277,3
4035,3358,3
4035,3379,3
4035,2076,2
4069,4605,549
4069,3611,159
4069,4615,158
4069,4949,152
4069,4594,141
4069,3389,120
4069,3392,82
4069,3358,68
4069,3371,66
4069,1642,56
4069,4587,53
4069,2104,52
4069,923,50
4069,4611,44
4076,194,7
4076,4670,6
4076,2277,3
4076,3641,2
4076,1197,2
4099,1845,23
4099,1416,10
4099,4365,9
4122,4670,16
4122,3389,10
4122,3371,6
4122,134,5
4122,4418,5
4122,3392,4
4122,3379,4
4135,3389,31
4135,3371,26
4135,1642,22
4135,3392,20
4135,617,11
4135,3379,10
4135,4605,9
4135,2277,8
4135,1416,8
4135,2938,7
4135,1668,6
4135,3377,5
4135,603,4
4135,4615,4
4135,3172,4
4135,2388,4
4136,4949,262
4136,3389,159
4136,3392,135
4136,3371,130
4136,4605,80
4136,1642,76
4136,3379,63
4136,4615,59
4136,3377,40
4136,2277,37
4136,3611,37
4136,1659,31
4136,3358,18
4136,1668,17
4136,2104,16
4136,1416,16
4136,4568,16
4136,615,15
4136,4594,15
4136,4959,15
4136,2690,14
4136,4600,14
4136,3616,13
4137,4605,478
4137,4949,324
4137,3389,272
4137,3392,260
4137,4615,248
4137,3371,205
4137,1642,204
4137,3611,191
4137,4594,101
4137,2277,97
4137,3379,94
4137,1416,92
4137,2104,87
4137,3377,80
4137,3616,64
4137,1669,54
4137,4568,53
4137,1668,50
4137,4611,48
4137,4587,46
4137,1659,41
4137,603,39
4137,4561,39
4137,3358,37
4138,4605,232
4138,3389,113
4138,4615,110
4138,3392,95
4138,4949,93
4138,3371,83
4138,3611,78
4138,1642,77
4138,2277,68
4138,3377,41
4138,4594,41
4138,3379,35
4138,1416,27
4138,2104,25
4138,4561,25
4138,4568,25
4138,4600,23
4138,4587,23
4138,1668,23
4138,4607,22
4138,4611,21
4138,923,20
4138,3358,19
4138,3616,19
4138,3605,19
4138,615,18
4138,1669,18
4138,617,18
4143,3389,62
4143,4605,56
4143,3392,55
4143,3371,51
4143,3379,29
4143,1642,26
4143,1416,22
4143,3611,19
4143,2277,17
4143,3377,15
4143,4615,15
4143,617,10
4143,4561,9
4143,487,8
4143,923,7
4143,1669,7
4143,615,6
4214,4949,1547
4214,1691,1325
4214,2580,509
4214,1659,476
4214,240,469
4214,1642,434
4214,1416,355
4214,3389,341
4214,3392,286
4214,236,272
4214,3371,230
4214,2104,225
4214,251,192
4214,4959,186
4214,4985,174
4214,3358,142
4214,3379,142
4214,3216,134
4214,941,125
4214,254,115
4214,3377,114
4261,4615,8
4261,4605,7
4261,609,5
4261,611,4
4261,1642,4
4261,3611,4
4261,617,4
4261,598,4
4264,4605,105
4264,3611,47
4264,2935,25
4264,1416,21
4264,4615,18
4264,3576,15
4264,920,15
4264,4594,12
4264,4561,12
4264,1642,11
4264,923,11
4264,3392,9
4264,1659,9
4264,487,9
4264,3274,9
4264,4568,7
4268,4949,74
4268,1642,39
4268,1659,30
4268,608,18
4268,3392,17
4268,1416,17
4268,3389,14
4268,609,14
4268,603,14
4268,4985,11
4268,611,10
4268,617,10
4268,4959,9
4268,605,8
4271,1659,84
4271,1642,83
4271,4949,51
4271,923,27
4271,487,22
4271,3389,18
4271,4516,18
4271,3392,17
4325,1499,154
4325,1078,31
4325,3392,27
4325,3389,24
4325,2104,23
4325,1506,19
4325,4949,17
4325,722,17
4339,240,61
4339,236,48
4339,261,46
4339,4605,31
4339,3216,30
4339,251,29
4339,2305,28
4339,272,21
4339,2277,20
4339,248,18
4339,4615,13
4339,923,12
4339,254,11
4339,461,11
4339,3392,8
4339,3371,8
4339,3389,7
4339,2271,7
4339,275,7
4339,4949,6
4339,400,5
4339,237,5
4339,1416,5
4339,3611,5
4339,450,5
4339,4611,4
4364,4889,25
4364,3216,16
4364,1416,13
4364,4949,6
4364,4605,5
4364,3611,3
4364,2705,3
4364,3230,2
4373,4605,156
4373,3216,148
4373,3611,70
4373,4615,52
4373,4594,35
4373,4949,34
4373,2928,21
4373,1642,20
4373,3218,19
4373,2931,13
4373,4596,12
4373,4173,11
4373,3392,10
4373,4587,10
4373,4568,10
4373,3389,9
4373,3371,9
4373,923,9
4373,3596,9
4373,4617,9
4373,4611,8
4373,3608,8
4373,4607,8
4373,4561,7
4373,4600,6
4381,4949,666
4381,1642,540
4381,2277,449
4381,3389,417
4381,2313,411
4381,1659,398
4381,3392,379
4381,923,317
4381,3885,285
4381,2104,249
4381,3371,232
4381,2312,184
4381,3379,136
4395,2277,448
4395,2313,446
4395,240,329
4395,4949,245
4395,2312,227
4395,1642,221
4395,923,211
4395,1659,206
4395,236,197
4395,3885,178
4395,2104,151
4395,251,146
4395,2287,121
4395,3389,109
4395,2271,109
4395,2335,104
4395,420,101
4395,1416,95
4395,1137,71
4395,3371,69
4395,3392,66
4395,4021,65
4395,254,63
4406,4949,541
4406,2313,323
4406,2277,304
4406,2104,256
4406,2312,172
4406,1659,161
4406,1642,160
4406,923,157
4406,2759,93
4406,3389,88
4406,2287,80
4406,1416,64
4406,3371,62
4406,4959,59
4406,1128,57
4406,442,54
4406,2271,53
4406,3392,51
4406,4985,49
4406,2335,46
4407,3389,707
4407,3392,606
4407,1642,528
4407,4949,523
4407,1416,455
4407,3371,391
4407,1659,311
4407,1691,282
4407,3358,241
4407,2104,191
4407,3379,157
4407,3377,142
4407,2277,117
4407,2271,115
4407,941,114
4473,4949,456
4473,240,208
4473,2104,205
4473,1659,155
4473,2277,142
4473,236,141
4473,1416,134
4473,1642,127
4473,3389,91
4473,2313,87
4473,3358,86
4473,251,83
4473,3371,76
4473,3392,75
4473,923,66
4473,254,65
4473,4021,61
4473,4985,52
4473,4037,52
4473,2312,50
4473,4959,49
4473,248,48
4473,1128,38
4473,2100,35
4473,4017,35
4473,261,34
4473,3377,33
4473,199,33
4473,205,31
4477,4605,45
4477,4949,34
4477,3392,22
4477,1642,20
4477,4615,15
4477,3371,12
4477,3358,8
4477,3345,8
4477,2277,7
4477,1416,7
4477,3611,7
4477,941,6
4477,4594,6
4477,1669,6
4477,4631,6
4477,3389,5
4477,4587,5
4507,4605,82
4507,1499,54
4507,4615,53
4507,3611,25
4507,4594,22
4507,1642,15
4507,4949,15
4507,4568,12
4507,617,8
4507,4596,7
4507,3616,6
4507,3614,6
4507,4600,6
4507,4636,6
4507,611,5
4507,4611,5
4507,4637,5
4516,3371,19
4516,3911,19
4516,3392,16
4516,4461,16
4516,1691,15
4516,923,14
4516,3389,13
4516,1078,13
4516,4949,11
4516,1642,10
4516,3379,10
4516,1128,9
4516,751,8
4530,611,19
4530,1659,18
4530,1691,14
4530,615,14
4530,1642,12
4530,3392,11
4530,3371,11
4530,1416,11
4530,4949,8
4530,3389,7
4530,4076,6
4530,609,5
4530,617,5
4530,3377,4
4530,1540,4
4538,3371,28
4538,3677,25
4538,3389,24
4538,4949,20
4538,3392,19
4538,2104,18
4538,3676,18
4538,1173,14
4538,3679,14
4538,1416,12
4538,3379,11
4538,3671,11
4588,4949,1052
4588,1659,313
4588,1642,294
4588,1248,235
4588,2277,189
4588,1416,172
4588,3392,160
4588,3389,135
4588,2313,123
4588,2104,118
4588,3371,108
4588,4959,90
4588,941,84
4588,4985,81
4588,3358,59
4588,603,58
4588,1128,54
4588,2271,53
4588,698,53
4588,3379,52
4588,1691,50
4591,4631,231
4591,3389,12
4591,1389,12
4591,3392,8
4591,2705,8
4591,4626,7
4591,3371,6
4591,1416,6
4591,4561,6
4591,4949,5
4591,809,5
4591,4632,5
4599,4949,33
4599,1691,18
4599,2104,9
4599,2277,8
4599,941,7
4599,1416,7
4599,2271,6
4599,603,6
4599,1659,6
4599,414,6
4599,2312,5
4599,1642,5
4599,609,4
4599,2335,4
4599,605,4
4599,2313,3
4599,2294,3
4599,923,3
4599,783,3
4599,4985,3
4599,943,3
4599,3638,3
4600,2580,71
4600,4828,60
4600,4829,56
4600,3739,41
4600,3742,38
4600,3735,13
4600,3757,13
4600,3759,9
4600,228,8
4600,2570,7
4600,4831,6
4600,3766,6
4600,4832,6
4600,136,5
4625,2277,63
4625,2313,62
4625,2312,31
4625,923,28
4625,2690,17
4625,1416,13
4625,2687,10
4625,2287,9
4625,1691,8
4625,2104,8
4625,1642,8
4625,2335,8
4625,1659,7
4630,240,71
4630,2313,65
4630,236,64
4630,2277,57
4630,261,38
4630,923,32
4630,251,29
4630,2312,27
4630,1691,20
4630,254,17
4630,3389,15
4630,272,15
4630,248,14
4630,420,14
4630,1659,12
4630,2294,11
4630,1642,11
4630,4949,11
4630,3392,10
4630,2271,9
4630,400,7
4630,252,7
4630,1416,7
4630,267,6
4630,2287,6
4630,2286,6
4631,2277,167
4631,923,100
4631,2312,62
4631,4594,54
4631,2104,44
4631,1642,36
4631,3392,32
4631,3389,31
4631,3616,27
4631,4600,27
4631,4611,27
4631,3371,25
4631,4985,25
4631,450,25
4631,2287,24
4631,4587,23
4631,4607,23
4631,1416,22
4631,3605,20
4631,4959,19
4631,4561,18
4631,4617,17
4633,2313,28
4633,2277,27
4633,2312,11
4633,1691,9
4633,923,9
4633,3371,8
4633,2104,7
4633,3389,7
4633,1416,6
4633,933,6
4633,3805,6
4633,1659,5
4633,4949,5
4633,3605,5
4633,461,5
4633,1642,4
4633,3358,4
4633,2928,4
4633,3392,3
4633,2294,3
4633,2338,3
4633,2156,3
4633,4554,3
4645,2313,87
4645,1746,81
4645,2277,78
4645,923,45
4645,2312,37
4645,3389,19
4645,1691,15
4645,3371,13
4645,2294,10
4645,1416,10
4645,4949,9
4645,3392,8
4645,2287,8
4645,2690,7
4652,2313,55
4652,2277,41
4652,2312,35
4652,923,29
4652,414,18
4652,1659,13
4652,1642,11
4652,2271,8
4652,2104,5
4652,2335,5
4652,2282,5
4656,2277,27
4656,4949,19
4656,3392,14
4656,2313,13
4656,1642,13
4656,1659,13
4656,3389,10
4656,1416,9
4656,3371,8
4656,2294,6
4656,3377,6
4656,2312,5
4656,609,5
4656,3379,5
4656,608,5
4656,605,5
4656,603,4
4656,4243,4
4656,617,4
4656,611,3
4657,2277,18
4657,2313,8
4657,2312,6
4657,1416,6
4657,4949,5
4657,923,4
4657,1659,3
4657,4243,3
4657,461,3
4657,617,3
4657,2271,2
4657,2294,2
4657,639,2
4657,933,2
4659,4949,54
4659,2277,40
4659,1642,32
4659,2313,31
4659,1659,31
4659,1416,17
4659,2312,15
4659,3389,12
4659,1684,12
4659,2104,10
4659,3371,10
4659,4985,10
4659,503,9
4659,615,8
4659,923,8
4659,4959,8
4659,608,8
4659,3392,7
4659,487,7
4659,2271,6
4660,2277,10
4660,2313,7
4660,923,6
4660,1659,5
4660,2312,4
4660,1642,4
4660,4243,4
4660,2294,3
4660,4949,3
4660,461,3
4660,617,3
4660,3392,2
4660,615,2
4660,1416,2
4660,751,2
4660,1178,2
4660,463,2
4660,2289,2
4662,2294,10
4662,2313,7
4662,2277,6
4662,2287,6
4662,414,3
4662,933,3
4662,927,3
4662,2312,2
4662,1642,2
4662,923,2
4662,400,2
4662,4949,2
4662,698,2
4662,2207,2
4671,4949,1428
4671,2313,1103
4671,2277,1018
4671,1642,863
4671,1659,682
4671,240,639
4671,923,612
4671,2104,573
4671,2312,479
4671,3389,429
4671,414,422
4671,3392,390
4671,236,363
4671,3371,259
4671,251,241
4671,2287,233
4671,2271,213
4671,1128,193
4671,3885,191
4687,3392,45
4687,923,43
4687,240,41
4687,254,39
4687,248,34
4687,2277,32
4687,236,30
4687,261,30
4687,4949,30
4687,1659,27
4687,1469,25
4687,3358,23
4687,2313,21
4687,272,21
4687,1642,20
4687,3389,16
4687,2335,16
4687,251,15
4687,271,13
4687,1416,13
4687,1120,12
4687,267,12
4692,1691,37
4692,4949,16
4692,1642,13
4692,1416,12
4692,2104,10
4692,2277,10
4692,1128,9
4692,4461,8
4692,3392,7
4692,923,7
4692,297,6
4701,4949,63
4701,1659,36
4701,3389,29
4701,1416,27
4701,3371,26
4701,3392,24
4701,1642,23
4701,3379,14
4701,617,14
4701,4985,13
4701,4959,8
4701,941,7
4701,4968,7
4708,2313,111
4708,2277,109
4708,923,78
4708,2312,70
4708,414,52
4708,4949,40
4708,3389,28
4708,1659,28
4708,2287,27
4708,1416,26
4708,3392,22
4708,3371,22
4708,1642,22
4708,2271,21
4708,3358,16
4796,2277,94
4796,2313,58
4796,4949,47
4796,2312,38
4796,923,28
4796,2335,18
4796,2287,17
4796,1659,15
4796,1642,13
4796,3358,12
4796,1416,11
4796,450,10
4796,3389,9
4796,2271,9
4796,3371,8
4796,2294,8
4796,4985,8
4796,933,8
4796,2286,7
4796,2104,6
4796,1128,6
4796,3392,6
4796,930,6
4799,2277,159
4799,240,155
4799,2313,142
4799,4949,99
